price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
3500000,3650,3,1,2,yes,no,no,no,no,no,no,unfurnished
3500000,4600,4,1,2,yes,no,no,no,no,no,no,semi-furnished
3500000,2135,3,2,2,no,no,no,no,no,no,no,unfurnished
3500000,3036,3,1,2,yes,no,yes,no,no,no,no,semi-furnished
3500000,3990,3,1,2,yes,no,no,no,no,no,no,semi-furnished
3500000,7424,3,1,1,no,no,no,no,no,no,no,unfurnished
3500000,3480,3,1,1,no,no,no,no,yes,no,no,unfurnished
3500000,3600,4,1,2,yes,no,no,no,no,yes,no,unfurnished
3500000,3640,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
3500000,5900,2,1,1,yes,no,no,no,no,yes,no,furnished
3500000,3120,3,1,2,yes,no,no,no,no,yes,no,unfurnished
3500000,7350,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
3500000,3512,2,1,1,yes,no,no,no,no,yes,yes,unfurnished
3500000,9500,3,1,2,yes,no,no,no,no,yes,yes,unfurnished
3500000,5880,2,1,1,yes,no,no,no,no,no,no,unfurnished
3500000,12944,3,1,1,yes,no,no,no,no,no,no,unfurnished
3493000,4900,3,1,2,no,no,no,no,no,no,no,unfurnished
3465000,3060,3,1,1,yes,no,no,no,no,no,no,unfurnished
3465000,5320,2,1,1,yes,no,no,no,no,yes,yes,unfurnished
3465000,2145,3,1,3,yes,no,no,no,no,no,yes,furnished
3430000,4000,2,1,1,yes,no,no,no,no,no,no,unfurnished
3430000,3185,2,1,1,yes,no,no,no,no,yes,no,unfurnished
3430000,3850,3,1,1,yes,no,no,no,no,no,no,unfurnished
3430000,2145,3,1,3,yes,no,no,no,no,no,yes,furnished
3430000,2610,3,1,2,yes,no,yes,no,no,no,yes,unfurnished
3430000,1950,3,2,2,yes,no,yes,no,no,no,yes,unfurnished
3423000,4040,2,1,1,yes,no,no,no,no,no,no,unfurnished
3395000,4785,3,1,2,yes,yes,yes,no,yes,yes,no,furnished
3395000,3450,3,1,1,yes,no,yes,no,no,yes,no,unfurnished
3395000,3640,2,1,1,yes,no,no,no,no,no,no,furnished
3360000,3500,4,1,2,yes,no,no,no,yes,yes,no,unfurnished
3360000,4960,4,1,3,no,no,no,no,no,no,no,semi-furnished
3360000,4120,2,1,2,yes,no,no,no,no,no,no,unfurnished
3360000,4750,2,1,1,yes,no,no,no,no,no,no,unfurnished
3360000,3720,2,1,1,no,no,no,no,yes,no,no,unfurnished
3360000,3750,3,1,1,yes,no,no,no,no,no,no,unfurnished
3360000,3100,3,1,2,no,no,yes,no,no,no,no,semi-furnished
3360000,3185,2,1,1,yes,no,yes,no,no,yes,no,furnished
3353000,2700,3,1,1,no,no,no,no,no,no,no,furnished
3332000,2145,3,1,2,yes,no,yes,no,no,no,yes,furnished
3325000,4040,2,1,1,yes,no,no,no,no,yes,no,unfurnished
3325000,4775,4,1,2,yes,no,no,no,no,no,no,unfurnished
3290000,2500,2,1,1,no,no,no,no,yes,no,no,unfurnished
3290000,3180,4,1,2,yes,no,yes,no,yes,no,no,unfurnished
3290000,6060,3,1,1,yes,yes,yes,no,no,no,no,furnished
3290000,3480,4,1,2,no,no,no,no,no,yes,no,semi-furnished
3290000,3792,4,1,2,yes,no,no,no,no,no,no,semi-furnished
3290000,4040,2,1,1,yes,no,no,no,no,no,no,unfurnished
3290000,2145,3,1,2,yes,no,yes,no,no,no,yes,furnished
3290000,5880,3,1,1,yes,no,no,no,no,yes,no,unfurnished
3255000,4500,2,1,1,no,no,no,no,no,no,no,semi-furnished
3255000,3930,2,1,1,no,no,no,no,no,no,no,unfurnished
3234000,3640,4,1,2,yes,no,yes,no,no,no,no,unfurnished
3220000,4370,3,1,2,yes,no,no,no,no,no,no,unfurnished
3220000,2684,2,1,1,yes,no,no,no,yes,yes,no,unfurnished
3220000,4320,3,1,1,no,no,no,no,no,yes,no,unfurnished
3220000,3120,3,1,2,no,no,no,no,no,no,no,furnished
3150000,3450,1,1,1,yes,no,no,no,no,no,no,furnished
3150000,3986,2,2,1,no,yes,yes,no,no,yes,no,unfurnished
3150000,3500,2,1,1,no,no,yes,no,no,no,no,semi-furnished
3150000,4095,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
3150000,1650,3,1,2,no,no,yes,no,no,no,no,unfurnished
3150000,3450,3,1,2,yes,no,yes,no,no,no,no,semi-furnished
3150000,6750,2,1,1,yes,no,no,no,no,no,no,semi-furnished
3150000,9000,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
3150000,3069,2,1,1,yes,no,no,no,no,yes,no,unfurnished
3143000,4500,3,1,2,yes,no,no,no,yes,no,no,unfurnished
3129000,5495,3,1,1,yes,no,yes,no,no,no,no,unfurnished
3118850,2398,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
3115000,3000,3,1,1,no,no,no,no,yes,no,no,unfurnished
3115000,3850,3,1,2,yes,no,no,no,no,no,no,unfurnished
3115000,3500,2,1,1,yes,no,no,no,no,no,no,unfurnished
3087000,8100,2,1,1,yes,no,no,no,no,yes,no,unfurnished
3080000,4960,2,1,1,yes,no,yes,no,yes,no,no,unfurnished
3080000,2160,3,1,2,no,no,yes,no,no,no,no,semi-furnished
3080000,3090,2,1,1,yes,yes,yes,no,no,no,no,unfurnished
3080000,4500,2,1,2,yes,no,no,yes,no,yes,no,semi-furnished
3045000,3800,2,1,1,yes,no,no,no,no,no,no,unfurnished
3010000,3090,3,1,2,no,no,no,no,no,no,no,semi-furnished
3010000,3240,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
3010000,2835,2,1,1,yes,no,no,no,no,no,no,semi-furnished
3010000,4600,2,1,1,yes,no,no,no,no,no,no,furnished
3010000,5076,3,1,1,no,no,no,no,no,no,no,unfurnished
3010000,3750,3,1,2,yes,no,no,no,no,no,no,unfurnished
3010000,3630,4,1,2,yes,no,no,no,no,yes,no,semi-furnished
3003000,8050,2,1,1,yes,no,no,no,no,no,no,unfurnished
2975000,4352,4,1,2,no,no,no,no,no,yes,no,unfurnished
2961000,3000,2,1,2,yes,no,no,no,no,no,no,semi-furnished
2940000,5850,3,1,2,yes,no,yes,no,no,yes,no,unfurnished
2940000,4960,2,1,1,yes,no,no,no,no,no,no,unfurnished
2940000,3600,3,1,2,no,no,no,no,no,yes,no,unfurnished
2940000,3660,4,1,2,no,no,no,no,no,no,no,unfurnished
2940000,3480,3,1,2,no,no,no,no,no,yes,no,semi-furnished
2940000,2700,2,1,1,no,no,no,no,no,no,no,furnished
2940000,3150,3,1,2,no,no,no,no,no,no,no,unfurnished
2940000,6615,3,1,2,yes,no,no,no,no,no,no,semi-furnished
2870000,3040,2,1,1,no,no,no,no,no,no,no,unfurnished
2870000,3630,2,1,1,yes,no,no,no,no,no,no,unfurnished
2870000,6000,2,1,1,yes,no,no,no,no,no,no,semi-furnished
2870000,5400,4,1,2,yes,no,no,no,no,no,no,unfurnished
2852500,5200,4,1,3,yes,no,no,no,no,no,no,unfurnished
2835000,3300,3,1,2,no,no,no,no,no,yes,no,semi-furnished
2835000,4350,3,1,2,no,no,no,yes,no,yes,no,unfurnished
2835000,2640,2,1,1,no,no,no,no,no,yes,no,furnished
2800000,2650,3,1,2,yes,no,yes,no,no,yes,no,unfurnished
2800000,3960,3,1,1,yes,no,no,no,no,no,no,furnished
2730000,6800,2,1,1,yes,no,no,no,no,no,no,unfurnished
2730000,4000,3,1,2,yes,no,no,no,no,yes,no,unfurnished
2695000,4000,2,1,1,yes,no,no,no,no,no,no,unfurnished
2660000,3934,2,1,1,yes,no,no,no,no,no,no,unfurnished
2660000,2000,2,1,2,yes,no,no,no,no,no,no,semi-furnished
2660000,3630,3,3,2,no,yes,no,no,no,no,no,unfurnished
2660000,2800,3,1,1,yes,no,no,no,no,no,no,unfurnished
2660000,2430,3,1,1,no,no,no,no,no,no,no,unfurnished
2660000,3480,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
2660000,4000,3,1,1,yes,no,no,no,no,no,no,semi-furnished
2653000,3185,2,1,1,yes,no,no,no,yes,no,no,unfurnished
2653000,4000,3,1,2,yes,no,no,no,yes,no,no,unfurnished
2604000,2910,2,1,1,no,no,no,no,no,no,no,unfurnished
2590000,3600,2,1,1,yes,no,no,no,no,no,no,unfurnished
2590000,4400,2,1,1,yes,no,no,no,no,no,no,unfurnished
2590000,3600,2,2,2,yes,no,yes,no,no,yes,no,furnished
2520000,2880,3,1,1,no,no,no,no,no,no,no,unfurnished
2520000,3180,3,1,1,no,no,no,no,no,no,no,unfurnished
2520000,3000,2,1,2,yes,no,no,no,no,no,no,furnished
2485000,4400,3,1,2,yes,no,no,no,no,no,no,unfurnished
2485000,3000,3,1,2,no,no,no,no,no,no,no,semi-furnished
2450000,3210,3,1,2,yes,no,yes,no,no,no,no,unfurnished
2450000,3240,2,1,1,no,yes,no,no,no,yes,no,unfurnished
2450000,3000,2,1,1,yes,no,no,no,no,yes,no,unfurnished
2450000,3500,2,1,1,yes,yes,no,no,no,no,no,unfurnished
2450000,4840,2,1,2,yes,no,no,no,no,no,no,unfurnished
2450000,7700,2,1,1,yes,no,no,no,no,no,no,unfurnished
2408000,3635,2,1,1,no,no,no,no,no,no,no,unfurnished
2380000,2475,3,1,2,yes,no,no,no,no,no,no,furnished
2380000,2787,4,2,2,yes,no,no,no,no,no,no,furnished
2380000,3264,2,1,1,yes,no,no,no,no,no,no,unfurnished
2345000,3640,2,1,1,yes,no,no,no,no,no,no,unfurnished
2310000,3180,2,1,1,yes,no,no,no,no,no,no,unfurnished
2275000,1836,2,1,1,no,no,yes,no,no,no,no,semi-furnished
2275000,3970,1,1,1,no,no,no,no,no,no,no,unfurnished
2275000,3970,3,1,2,yes,no,yes,no,no,no,no,unfurnished
2240000,1950,3,1,1,no,no,no,yes,no,no,no,unfurnished
2233000,5300,3,1,1,no,no,no,no,yes,no,yes,unfurnished
2135000,3000,2,1,1,no,no,no,no,no,no,no,unfurnished
2100000,2400,3,1,2,yes,no,no,no,no,no,no,unfurnished
2100000,3000,4,1,2,yes,no,no,no,no,no,no,unfurnished
2100000,3360,2,1,1,yes,no,no,no,no,yes,no,unfurnished
1960000,3420,4,1,2,no,no,no,no,no,no,no,unfurnished
1890000,1700,3,1,2,yes,no,no,no,no,no,no,unfurnished
1890000,3649,2,1,1,yes,no,no,no,no,no,no,unfurnished
1855000,2990,2,1,1,no,no,no,no,no,yes,no,unfurnished
1820000,3000,2,1,1,yes,no,yes,no,no,yes,no,unfurnished
1767150,2400,3,1,1,no,no,no,no,no,no,no,semi-furnished
1750000,3620,2,1,1,yes,no,no,no,no,no,no,unfurnished
1750000,2910,3,1,1,no,no,no,no,no,no,no,furnished
1750000,3850,3,1,2,yes,no,no,no,no,no,no,unfurnished
5939104,5416,2,1,3,yes,yes,no,no,yes,no,no,semi-furnished
3163161,3956,1,1,0,yes,no,no,no,no,no,no,unfurnished
4556386,4576,3,1,2,yes,no,no,yes,no,no,no,furnished
6304544,5413,4,1,1,yes,no,yes,no,yes,no,yes,semi-furnished
6899852,6137,3,1,3,yes,no,no,no,yes,no,no,unfurnished
8992466,4120,2,1,2,yes,no,yes,yes,no,yes,no,semi-furnished
6103660,7250,3,1,2,yes,yes,yes,no,yes,no,yes,semi-furnished
2971709,3152,3,1,2,no,no,no,no,no,no,no,semi-furnished
4674473,4343,2,1,1,yes,no,yes,no,no,no,no,unfurnished
4028940,4145,2,1,2,yes,yes,yes,no,no,no,yes,unfurnished
3221709,3747,2,1,1,yes,no,no,no,no,no,no,unfurnished
6237874,3923,3,1,0,yes,no,yes,no,no,yes,no,semi-furnished
3560104,3030,3,1,2,no,no,yes,no,no,no,no,semi-furnished
6291225,5834,4,1,2,yes,yes,yes,no,no,no,yes,unfurnished
6134987,4582,3,1,0,yes,yes,yes,no,no,no,no,unfurnished
4098584,4187,3,1,1,yes,no,yes,no,no,no,no,semi-furnished
3787815,4020,1,1,0,yes,no,no,no,no,no,no,semi-furnished
2707779,2708,2,1,1,no,no,no,no,no,no,no,furnished
3509418,2032,3,2,1,yes,no,yes,no,no,no,yes,unfurnished
3729687,3503,1,1,1,yes,no,no,no,no,no,no,unfurnished
5255475,10367,2,1,1,yes,yes,yes,no,no,no,no,semi-furnished
4333578,4352,1,1,1,yes,no,no,no,no,yes,no,semi-furnished
5521966,6261,3,1,4,yes,yes,no,no,yes,no,no,furnished
3049089,3405,1,1,1,yes,no,no,no,no,no,no,unfurnished
4156750,3658,2,1,1,yes,no,no,no,no,no,no,semi-furnished
8419906,6954,3,1,0,yes,yes,yes,no,yes,yes,no,unfurnished
4501521,10298,2,1,0,yes,no,no,no,no,no,no,semi-furnished
2855073,4181,3,1,1,no,no,no,no,no,yes,no,unfurnished
7451963,7687,3,2,3,yes,yes,no,no,yes,no,no,semi-furnished
2395092,2804,3,1,1,no,no,no,no,no,no,no,unfurnished
2853750,2855,2,1,1,yes,no,no,no,no,no,no,semi-furnished
5204357,3521,1,1,1,no,yes,yes,no,no,no,no,semi-furnished
4446384,2655,2,1,2,yes,no,yes,no,no,no,no,furnished
2555441,3129,1,1,0,yes,no,no,no,yes,no,no,unfurnished
5609548,4653,2,1,1,yes,yes,yes,no,no,no,no,unfurnished
2980283,2953,1,1,0,no,no,no,no,no,no,no,unfurnished
8738080,4435,2,1,2,yes,no,yes,yes,no,yes,no,semi-furnished
5427729,8020,2,1,1,yes,no,yes,no,yes,yes,yes,unfurnished
4555266,3364,3,1,2,yes,no,no,no,no,yes,no,furnished
3375749,4154,2,1,1,yes,no,no,no,yes,no,no,semi-furnished
4176553,5376,2,1,0,yes,no,no,no,yes,no,no,semi-furnished
9172404,3636,4,2,2,yes,no,no,yes,no,yes,no,furnished
4584126,3839,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
3822636,2046,3,1,2,yes,no,yes,no,no,no,yes,semi-furnished
3800228,3034,3,1,1,yes,no,no,no,no,no,no,furnished
6302531,6513,1,1,1,yes,yes,yes,no,no,yes,yes,furnished
3645350,3740,2,1,1,yes,no,yes,no,no,no,no,furnished
3020461,4433,2,1,1,yes,no,no,no,yes,no,no,unfurnished
3340422,2092,3,1,2,yes,no,yes,no,no,no,yes,furnished
2524124,4299,1,1,1,yes,no,no,no,no,no,no,unfurnished
8252205,6619,4,1,2,yes,yes,yes,no,yes,yes,no,furnished
4679418,6055,2,1,1,yes,no,no,no,yes,yes,no,semi-furnished
6341402,6201,3,1,1,yes,no,no,yes,no,yes,yes,semi-furnished
3609330,4292,2,1,1,yes,no,no,no,yes,no,no,semi-furnished
11933843,8975,4,3,4,yes,no,no,no,yes,yes,no,furnished
3342863,4739,4,1,1,yes,no,no,no,no,no,no,semi-furnished
5982866,4588,2,1,4,yes,no,no,no,yes,no,no,unfurnished
3035642,6027,2,1,2,yes,no,yes,no,no,no,no,unfurnished
3416389,9925,2,1,2,yes,no,no,no,no,yes,yes,unfurnished
5385251,6296,2,1,3,yes,yes,no,no,yes,no,yes,semi-furnished
4675201,4020,3,1,1,no,yes,yes,no,yes,no,no,semi-furnished
4545329,3964,3,1,2,yes,no,no,no,no,no,no,unfurnished
4337357,4491,2,2,3,yes,no,no,yes,no,no,no,furnished
3194363,5315,2,1,0,yes,no,yes,no,no,no,no,unfurnished
3041657,5156,2,1,1,yes,no,yes,no,yes,no,no,unfurnished
4571133,3434,2,1,2,yes,no,yes,no,no,no,no,semi-furnished
4109353,2295,2,1,2,no,no,no,no,no,no,no,semi-furnished
4047948,2067,3,2,1,yes,no,yes,no,no,no,yes,unfurnished
7483453,5831,3,2,3,yes,yes,no,no,yes,yes,no,furnished
4942815,5768,2,1,0,yes,no,no,no,no,yes,yes,semi-furnished
5135211,6228,3,1,1,yes,no,yes,no,yes,no,yes,semi-furnished
3571474,3578,2,1,0,yes,no,no,no,no,yes,yes,unfurnished
2858405,2742,3,1,2,yes,no,yes,no,no,yes,no,unfurnished
7936659,6299,2,1,2,yes,no,yes,no,yes,no,yes,furnished
5250940,6741,2,1,1,yes,yes,yes,no,no,no,yes,semi-furnished
8842705,7746,3,1,2,yes,no,no,no,no,no,yes,semi-furnished
6779105,11091,3,1,0,yes,no,yes,no,yes,no,yes,furnished
2345108,7663,2,1,0,yes,no,no,no,no,no,no,unfurnished
3889340,4037,1,1,1,yes,no,no,no,no,no,no,semi-furnished
5676267,5430,3,1,2,yes,yes,no,no,yes,yes,no,furnished
2876467,3605,3,1,1,yes,no,no,no,no,no,no,unfurnished
7257732,6024,4,1,1,yes,no,no,no,yes,yes,no,furnished
5867329,5218,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
2788098,1943,2,1,1,yes,no,no,no,no,no,no,semi-furnished
3559029,3102,2,1,2,yes,no,yes,no,no,no,no,semi-furnished
3428485,3581,4,1,2,yes,no,no,no,yes,yes,no,unfurnished
4135975,5287,2,1,1,yes,no,yes,no,yes,no,no,unfurnished
3514901,2339,3,1,2,yes,no,no,yes,yes,no,yes,semi-furnished
2968554,3258,3,1,2,no,no,no,no,no,no,no,semi-furnished
4651587,5130,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
7746033,6403,2,1,2,yes,no,yes,no,yes,no,yes,furnished
8356641,8763,2,1,0,yes,no,no,no,no,no,no,semi-furnished
6076002,6865,3,1,0,yes,no,yes,no,no,yes,yes,semi-furnished
4985559,4375,3,1,2,yes,no,yes,no,yes,no,no,semi-furnished
8419955,4693,4,2,1,yes,no,no,no,yes,yes,yes,furnished
7225363,6481,3,1,3,yes,no,no,no,yes,yes,yes,furnished
2625508,3447,1,1,1,yes,no,no,no,no,yes,no,semi-furnished
3317865,5242,2,1,0,yes,no,no,no,no,no,yes,unfurnished
6150341,6687,3,1,2,yes,no,no,no,yes,no,yes,unfurnished
3042601,4908,2,1,0,yes,no,yes,no,yes,no,no,unfurnished
10875464,7580,3,1,2,yes,yes,yes,no,yes,yes,no,furnished
4732926,6763,3,1,1,yes,no,no,no,yes,yes,yes,furnished
2698908,3391,2,1,0,yes,no,no,no,no,yes,no,semi-furnished
3613057,5625,2,1,1,yes,no,no,no,no,no,no,furnished
3523426,4019,2,1,2,yes,no,no,no,no,no,no,semi-furnished
5130864,5539,1,1,0,yes,yes,yes,no,yes,no,no,semi-furnished
9554203,8109,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
3068162,7834,2,1,1,yes,no,no,no,no,yes,no,unfurnished
4406498,3660,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
6281795,3936,3,1,3,yes,no,no,no,yes,yes,no,semi-furnished
2932715,3121,1,1,0,no,no,no,no,no,no,no,unfurnished
3586111,5491,1,1,0,yes,no,no,no,no,yes,yes,unfurnished
4665442,5138,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
5133082,5268,3,1,0,yes,no,yes,no,no,no,no,semi-furnished
1747706,3050,2,1,0,yes,no,yes,no,no,yes,no,unfurnished
8330498,7014,3,1,3,yes,no,no,no,yes,yes,no,furnished
2439358,3384,2,1,0,yes,no,no,no,no,no,no,unfurnished
5247136,3253,3,2,1,yes,yes,yes,no,yes,no,no,furnished
4397080,3516,2,1,2,yes,no,no,no,yes,no,no,furnished
6615435,8229,3,1,2,yes,no,no,no,yes,no,no,furnished
8317510,9313,2,1,0,yes,no,no,no,no,yes,no,semi-furnished
4032002,3217,4,2,2,yes,no,no,no,no,no,no,furnished
4130508,4001,2,1,1,yes,yes,yes,no,no,no,yes,unfurnished
2710271,3898,2,1,2,yes,no,no,no,yes,no,no,unfurnished
3910959,3227,3,1,2,yes,no,no,no,no,no,no,unfurnished
2940655,3570,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
4492311,5578,2,1,2,yes,no,no,no,no,no,yes,semi-furnished
4968472,3632,1,1,0,no,yes,yes,no,no,no,no,semi-furnished
4698586,9806,1,1,1,yes,no,no,no,yes,yes,yes,unfurnished
3675913,4534,1,1,1,no,no,no,no,no,no,no,furnished
3791614,4002,3,2,1,yes,no,no,no,no,yes,no,semi-furnished
4154852,2204,2,1,2,no,yes,yes,no,yes,no,no,unfurnished
4608903,3916,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
3905404,3568,1,1,0,yes,no,no,no,no,no,yes,semi-furnished
3119757,5537,2,1,1,yes,no,yes,no,no,no,no,unfurnished
3340955,3831,3,1,0,yes,no,no,no,no,no,no,unfurnished
4232682,5033,3,2,2,yes,no,no,no,no,yes,no,unfurnished
4791663,9847,2,1,0,yes,no,no,no,yes,yes,yes,unfurnished
4613339,4331,3,1,0,yes,yes,yes,no,yes,no,no,unfurnished
3668833,3074,2,1,1,yes,no,no,no,yes,no,no,furnished
3091914,3577,3,1,1,yes,no,no,no,no,no,no,unfurnished
4699514,3929,2,1,2,yes,no,yes,no,no,no,no,furnished
6029348,4407,4,2,1,yes,no,no,no,no,no,no,furnished
2825841,3958,2,1,1,yes,no,no,no,no,no,no,unfurnished
3263222,4211,2,1,2,yes,no,no,no,no,no,no,unfurnished
4523048,4767,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
2523162,3649,1,2,2,yes,no,yes,no,no,no,no,furnished
3732726,3598,2,1,0,yes,no,no,no,no,no,no,unfurnished
3634472,3934,2,1,1,yes,no,no,no,no,yes,no,unfurnished
6054738,4412,4,2,2,yes,no,no,no,no,no,no,furnished
6493198,5950,3,1,2,yes,no,no,yes,no,no,yes,semi-furnished
6355043,4281,4,2,1,yes,no,no,no,no,no,no,furnished
11705650,8806,4,3,3,yes,no,no,no,yes,yes,no,furnished
4577080,7052,2,1,1,yes,no,yes,no,no,no,no,unfurnished
4791678,9768,2,1,1,yes,no,no,no,yes,yes,yes,unfurnished
3567753,4434,2,1,1,no,no,no,no,no,no,no,furnished
3468051,5830,2,1,1,yes,no,no,no,no,no,no,unfurnished
6027608,11403,2,1,2,yes,no,no,no,no,yes,yes,semi-furnished
7414596,5913,3,2,4,yes,yes,no,no,yes,no,no,furnished
3536284,4872,2,1,2,yes,yes,yes,no,yes,no,no,furnished
4507093,3539,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
3125327,4536,1,1,1,no,no,no,no,no,no,no,semi-furnished
4864496,4245,1,1,0,yes,no,yes,no,no,yes,no,semi-furnished
5368388,8285,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
6247486,6520,3,2,1,yes,no,yes,no,no,no,yes,semi-furnished
3544955,3477,2,1,1,yes,no,no,no,no,yes,yes,unfurnished
4391966,4469,1,1,0,no,no,no,no,no,no,no,unfurnished
4335422,6278,2,1,0,yes,no,no,no,no,no,no,furnished
4893424,2883,2,2,2,no,no,yes,no,yes,yes,no,semi-furnished
2421061,2879,3,1,0,no,no,no,no,no,no,no,unfurnished
5552086,5038,4,2,3,no,no,yes,yes,no,no,no,unfurnished
5044468,4552,3,1,1,yes,no,yes,no,yes,no,no,semi-furnished
5955270,7308,4,1,2,yes,no,no,no,no,no,no,furnished
4991267,10953,2,1,2,yes,no,no,no,no,no,yes,furnished
3886014,3351,4,1,1,yes,no,no,no,yes,no,no,semi-furnished
2944801,3037,2,1,0,yes,yes,yes,no,no,no,no,unfurnished
3956273,3113,1,2,0,no,no,yes,no,no,no,no,semi-furnished
3541262,5667,2,1,0,yes,no,no,no,no,no,no,unfurnished
3973305,2086,3,1,2,yes,no,yes,no,no,no,yes,semi-furnished
2397983,3018,3,1,1,no,no,no,no,no,no,no,unfurnished
5445648,10449,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
5753090,5765,3,1,1,yes,no,no,no,no,no,no,semi-furnished
2884693,5395,4,1,2,yes,no,no,no,no,no,no,unfurnished
3819081,2045,4,2,0,yes,no,yes,no,no,no,yes,unfurnished
2885115,3539,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
5524389,5121,2,1,1,yes,yes,yes,no,yes,no,yes,unfurnished
3428757,3911,2,1,1,yes,no,no,no,no,no,no,unfurnished
4156326,3799,3,1,2,yes,no,yes,no,no,no,no,unfurnished
4585704,3783,1,1,0,yes,yes,yes,no,no,no,no,semi-furnished
5499440,4772,4,1,3,no,no,yes,yes,no,no,no,unfurnished
3740268,2013,3,1,2,yes,no,yes,no,no,no,yes,semi-furnished
12174767,8552,4,3,3,yes,no,no,no,yes,yes,no,furnished
4389074,4548,3,1,1,yes,no,yes,no,no,no,no,furnished
4656214,3658,2,1,2,yes,no,no,no,no,no,yes,furnished
3104631,8636,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
8071068,7171,2,1,2,yes,no,no,yes,no,no,yes,furnished
5233139,3001,3,1,1,yes,yes,yes,no,yes,no,no,furnished
9694947,8128,4,1,2,yes,yes,yes,no,yes,yes,yes,furnished
4449028,3784,2,1,1,yes,no,yes,no,no,no,no,furnished
6543217,6870,2,2,3,yes,no,no,no,yes,no,yes,unfurnished
4892558,2885,3,1,2,yes,no,yes,no,yes,no,no,semi-furnished
5577926,4794,2,1,1,yes,yes,yes,no,no,no,no,unfurnished
3466364,12796,2,1,1,yes,no,no,no,no,no,no,unfurnished
5798148,4498,4,1,1,yes,no,no,no,yes,yes,yes,semi-furnished
7505380,5263,2,2,4,yes,no,no,no,yes,yes,no,semi-furnished
5867614,7027,2,1,1,yes,no,yes,no,yes,yes,yes,semi-furnished
3204080,4819,4,1,2,no,no,no,no,no,no,no,semi-furnished
3449647,4586,1,1,1,yes,no,no,no,no,no,no,unfurnished
6223520,6473,3,1,3,yes,yes,no,no,yes,no,no,furnished
4449842,3551,2,1,2,yes,no,no,no,no,no,yes,furnished
4671976,5375,2,1,4,yes,no,no,no,yes,no,no,semi-furnished
6128351,8119,3,1,3,yes,no,no,no,yes,yes,no,unfurnished
2494340,3772,2,1,2,yes,no,yes,no,no,yes,no,furnished
2963414,3698,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
6280643,6530,2,1,3,yes,no,no,no,yes,no,yes,unfurnished
5800457,5577,4,1,1,yes,yes,yes,no,yes,no,yes,furnished
3959811,2124,3,1,1,yes,no,yes,no,no,no,yes,unfurnished
5460845,6356,3,1,2,yes,yes,yes,no,no,no,yes,semi-furnished
5234846,6114,4,1,3,yes,yes,no,no,yes,no,no,furnished
3508108,6171,1,1,0,yes,no,no,no,no,yes,no,furnished
4179690,4473,1,1,1,yes,no,no,no,no,no,no,semi-furnished
2729325,4107,3,1,0,yes,no,no,no,no,no,no,semi-furnished
3520092,3151,3,1,2,yes,no,yes,no,no,no,no,semi-furnished
6033069,6766,2,1,0,yes,no,yes,no,no,yes,yes,semi-furnished
5122054,7768,2,2,0,yes,yes,yes,no,no,no,no,semi-furnished
3568565,3647,1,1,1,yes,no,no,no,no,yes,yes,unfurnished
8524746,5067,4,1,1,yes,no,no,no,yes,no,yes,furnished
3239025,3346,1,1,0,yes,no,no,no,no,no,no,unfurnished
3069098,4407,1,1,1,yes,no,no,no,no,no,no,furnished
3551422,3564,1,1,0,yes,no,yes,no,no,no,no,semi-furnished
8823321,6995,3,2,0,yes,yes,yes,no,yes,yes,no,unfurnished
7641106,8736,3,1,4,yes,no,no,no,yes,yes,no,furnished
4805845,9757,4,1,2,yes,yes,yes,no,no,no,no,semi-furnished
3708294,3159,3,1,1,no,no,yes,yes,no,no,no,semi-furnished
3382715,5789,2,1,0,yes,no,no,no,no,yes,no,unfurnished
4113118,2265,3,1,1,no,yes,yes,no,yes,no,no,unfurnished
8486974,5949,2,2,4,yes,yes,yes,no,yes,no,yes,semi-furnished
4659791,6462,1,1,0,yes,no,no,no,yes,yes,no,semi-furnished
4097437,4579,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
4236519,4191,3,1,2,yes,no,no,no,no,no,no,furnished
2851443,3488,3,1,1,no,no,no,no,no,yes,no,semi-furnished
3049118,9237,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
